id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images,reference
qa-024,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,小葉辺縁（小葉間隔壁）を走行する脈管は？,"{""a"": ""肺静脈・リンパ管"", ""b"": ""肺動脈・気管支"", ""c"": ""気管支動脈"", ""d"": ""神経束""}","[""a""]","小葉辺縁(小葉間隔壁)を走行するのは肺静脈とリンパ管。

【AI解説】
【結論】小葉辺縁（小葉間隔壁）を走行するのは肺静脈とリンパ管。
【選択肢の解説】
⭕「肺静脈・リンパ管」：正しい。小葉間隔壁を走行する。
❌「肺動脈・気管支」：誤り。小葉中心を走る。
❌「気管支動脈」：誤り。気管支に伴走する。
❌「神経束」：誤り。
【関連知識】小葉間隔壁の肥厚（胸膜に直交する線状影＝Kerley B線）は肺水腫や癌性リンパ管症を示唆する。","[""総論I"", ""構造"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 12, ""image"": ""assets/reference_pages/s1_p012.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=12"", ""highlights"": [{""x"": 0.0865, ""y"": 0.5593, ""w"": 0.3738, ""h"": 0.0198}]}"
qa-025,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,肺の栄養血管で筋性動脈の構造をとるのは？,"{""a"": ""気管支動脈"", ""b"": ""肺動脈"", ""c"": ""肺静脈"", ""d"": ""気管支静脈""}","[""a""]","肺の栄養血管で筋性動脈の構造をとるのは気管支動脈。

【AI解説】
【結論】肺の栄養血管で筋性動脈の構造をとるのは気管支動脈。
【選択肢の解説】
⭕「気管支動脈」：正しい。大動脈から分岐する体循環系の栄養血管で、高圧に耐える筋性動脈の構造をとる。
❌「肺動脈」：誤り。機能血管で低圧系のため壁は薄い。
❌「肺静脈」：誤り。
❌「気管支静脈」：誤り。
【関連知識】高圧系であるため喀血の責任血管の約95%を占め、止血には気管支動脈塞栓術（BAE）が有効である。右気管支動脈は肋間動脈から起始することが多い。","[""総論I"", ""構造"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 11, ""image"": ""assets/reference_pages/s1_p011.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=11"", ""highlights"": [{""x"": 0.5391, ""y"": 0.6996, ""w"": 0.394, ""h"": 0.0193}]}"
qa-026,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,気管支動脈の血流量は心拍出量の約何％？,"{""a"": ""約1％"", ""b"": ""約5％"", ""c"": ""約10％"", ""d"": ""約0.1％""}","[""a""]","気管支動脈の血流量は心拍出量の約1%。

【AI解説】
【結論】気管支動脈の血流量は心拍出量の約1%。
【選択肢の解説】
⭕「約1％」：正しい。心拍出量の1〜2%程度にすぎない。
❌「約5％」：誤り。過大である。
❌「約10％」：誤り。
❌「約0.1％」：誤り。過小である。
【関連知識】血流量は少ないが体循環由来の高圧系であるため、破綻すると大量喀血をきたす。","[""総論I"", ""構造"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 12, ""image"": ""assets/reference_pages/s1_p012.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=12"", ""highlights"": [{""x"": 0.0676, ""y"": 0.4017, ""w"": 0.3919, ""h"": 0.0198}]}"
qa-027,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,胸膜の被覆細胞（中胚葉由来・ヒアルロン酸分泌）は？,"{""a"": ""中皮細胞"", ""b"": ""上皮細胞"", ""c"": ""血管内皮細胞"", ""d"": ""線維芽細胞""}","[""a""]","胸膜の被覆細胞(中胚葉由来・ヒアルロン酸分泌)は中皮細胞。

【AI解説】
【結論】胸膜の被覆細胞（中胚葉由来・ヒアルロン酸分泌）は中皮細胞。
【選択肢の解説】
⭕「中皮細胞」：正しい。中胚葉由来で、ヒアルロン酸を分泌して胸膜腔の潤滑を保つ。
❌「上皮細胞」：誤り。内胚葉・外胚葉由来である。
❌「血管内皮細胞」：誤り。
❌「線維芽細胞」：誤り。
【関連知識】悪性胸膜中皮腫では胸水中ヒアルロン酸が高値となる（カットオフ100,000 ng/mL）が感度は高くない。中皮マーカーはcalretinin・WT-1・D2-40・CK5/6、癌マーカーはMOC-31・Ber-EP4である。","[""総論I"", ""構造"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 12, ""image"": ""assets/reference_pages/s1_p012.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=12"", ""highlights"": [{""x"": 0.5056, ""y"": 0.3083, ""w"": 0.3912, ""h"": 0.0257}]}"
qa-028,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,リンパ管の最末端が存在する部位は？,"{""a"": ""肺胞道"", ""b"": ""肺胞壁"", ""c"": ""胸膜直下"", ""d"": ""気管支周囲""}","[""a""]","リンパ管の最末端は肺胞道に存在する(肺胞壁にはない)。

【AI解説】
【結論】リンパ管の最末端は肺胞道に存在する（肺胞壁にはない）。
【選択肢の解説】
⭕「肺胞道」：正しい。リンパ管は肺胞道のレベルまでで、肺胞壁には存在しない。
❌「肺胞壁」：誤り。リンパ管はない。
❌「胸膜直下」：誤り。胸膜下にもリンパ管はあるが「最末端」の問いには当たらない。
❌「気管支周囲」：誤り。
【関連知識】リンパ路は気管支血管束周囲・小葉間隔壁・胸膜下に分布するため、これらに沿って分布する病変（サルコイドーシス・癌性リンパ管症）をリンパ路沿い分布と呼ぶ。","[""総論I"", ""構造"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 12, ""image"": ""assets/reference_pages/s1_p012.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=12"", ""highlights"": [{""x"": 0.5028, ""y"": 0.1042, ""w"": 0.3961, ""h"": 0.0198}]}"
qa-029,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,コンプライアンスの定義式は？,"{""a"": ""C ＝ ΔV/ΔP"", ""b"": ""C ＝ ΔP/ΔV"", ""c"": ""C ＝ V×P"", ""d"": ""C ＝ ΔV×ΔP""}","[""a""]","コンプライアンスはC=ΔV/ΔPで定義される。

【AI解説】
【結論】コンプライアンスはC=ΔV/ΔP（単位圧あたりの容積変化）で定義される。
【選択肢の解説】
⭕「C ＝ ΔV/ΔP」：正しい。単位圧あたりの容積変化で、肺の膨らみやすさを表す。
❌「C ＝ ΔP/ΔV」：誤り。エラスタンス（弾性）の定義である。
❌「C ＝ V×P」：誤り。
❌「C ＝ ΔV×ΔP」：誤り。
【関連知識】静肺コンプライアンスの正常範囲は0.15〜0.30 L/cmH2O。COPDや高齢では増加し、肺線維症やARDSでは低下する。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 13, ""image"": ""assets/reference_pages/s1_p013.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=13"", ""highlights"": [{""x"": 0.1227, ""y"": 0.1601, ""w"": 0.3208, ""h"": 0.0188}]}"
qa-030,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,虚脱肺胞が開き始める圧容量曲線の屈曲点は？,"{""a"": ""LIP（下方屈曲点）"", ""b"": ""UIP（上方屈曲点）"", ""c"": ""等圧点（EPP）"", ""d"": ""チョークポイント""}","[""a""]","虚脱肺胞が開き始める圧容量曲線の屈曲点はLIP(下方屈曲点)。

【AI解説】
【結論】虚脱肺胞が開き始める圧容量曲線の屈曲点はLIP（下方屈曲点）。
【選択肢の解説】
⭕「LIP（下方屈曲点）」：正しい。この圧を超えると虚脱していた肺胞が一斉に開き、曲線の傾きが急になる。
❌「UIP（上方屈曲点）」：誤り。過伸展が始まる点である。
❌「等圧点（EPP）」：誤り。努力呼気で気道内圧と胸腔内圧が等しくなる点である。
❌「チョークポイント」：誤り。
【関連知識】ARDSではLIP以上にPEEPを設定して虚脱と再開通の反復（atelectrauma）を防ぐ。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 13, ""image"": ""assets/reference_pages/s1_p013.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=13"", ""highlights"": [{""x"": 0.1025, ""y"": 0.8043, ""w"": 0.2908, ""h"": 0.0203}]}"
qa-031,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,過伸展が始まる圧容量曲線の屈曲点は？,"{""a"": ""UIP（上方屈曲点）"", ""b"": ""LIP（下方屈曲点）"", ""c"": ""等圧点（EPP）"", ""d"": ""閉塞点""}","[""a""]","過伸展が始まる圧容量曲線の屈曲点はUIP(上方屈曲点)。

【AI解説】
【結論】過伸展が始まる圧容量曲線の屈曲点はUIP（上方屈曲点）。
【選択肢の解説】
⭕「UIP（上方屈曲点）」：正しい。この点を超えて換気すると肺胞が過伸展し、容量傷害（volutrauma）を生じる。
❌「LIP（下方屈曲点）」：誤り。虚脱肺胞が開き始める点である。
❌「等圧点（EPP）」：誤り。
❌「閉塞点」：誤り。
【関連知識】LIPとUIPの間で換気することが肺保護換気の考え方で、実際にはプラトー圧30 cmH2O以下、1回換気量6〜8 mL/kg（理想体重）を目安とする。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 13, ""image"": ""assets/reference_pages/s1_p013.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=13"", ""highlights"": [{""x"": 0.1025, ""y"": 0.8043, ""w"": 0.2908, ""h"": 0.0203}]}"
qa-032,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,肺保護換気でPEEPはどの点以上に設定する？,"{""a"": ""LIP以上"", ""b"": ""UIP以上"", ""c"": ""等圧点以上"", ""d"": ""0 cmH₂O""}","[""a""]","肺保護換気でPEEPはLIP以上に設定し肺胞の虚脱を防ぐ。

【AI解説】
【結論】肺保護換気でPEEPはLIP以上に設定し肺胞の虚脱を防ぐ。
【選択肢の解説】
⭕「LIP以上」：正しい。呼気終末に肺胞が虚脱するのを防ぐ。
❌「UIP以上」：誤り。過伸展を招く。
❌「等圧点以上」：誤り。概念が異なる。
❌「0 cmH₂O」：誤り。虚脱と再開通の反復により肺傷害を助長する。
【関連知識】中等症以上のARDSでは高めのPEEPを用いる。ただし過度のPEEPは静脈還流減少と循環抑制、過伸展を招く。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 13, ""image"": ""assets/reference_pages/s1_p013.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=13"", ""highlights"": [{""x"": 0.1018, ""y"": 0.7169, ""w"": 0.3884, ""h"": 0.0193}]}"
qa-033,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,努力呼気で気道内圧＝胸腔内圧となる点は？,"{""a"": ""等圧点（EPP）"", ""b"": ""上方屈曲点（UIP）"", ""c"": ""下方屈曲点（LIP）"", ""d"": ""気管分岐部""}","[""a""]","努力呼気で気道内圧=胸腔内圧となる点は等圧点(EPP)。

【AI解説】
【結論】努力呼気で気道内圧＝胸腔内圧となる点は等圧点（EPP）。
【選択肢の解説】
⭕「等圧点（EPP）」：正しい。この点より末梢では気道内圧が胸腔内圧を下回り、気道が動的に圧迫される。
❌「上方屈曲点（UIP）」：誤り。圧容量曲線上の点である。
❌「下方屈曲点（LIP）」：誤り。
❌「気管分岐部」：誤り。
【関連知識】COPDでは肺弾性収縮力の低下により等圧点が末梢へ移動し、呼気時に末梢気道が虚脱する。口すぼめ呼吸は口腔内圧を上げて等圧点を中枢側へ戻し、虚脱を防ぐ。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 14, ""image"": ""assets/reference_pages/s1_p014.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=14"", ""highlights"": [{""x"": 0.083, ""y"": 0.5944, ""w"": 0.378, ""h"": 0.0198}]}"
qa-034,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,立位で血流が最大となる部位は？,"{""a"": ""肺底部"", ""b"": ""肺尖部"", ""c"": ""上肺野"", ""d"": ""中肺野""}","[""a""]","重力の影響で立位の局所肺血流量は肺底部で最大となる（肺尖部では最小）。換気・血流ともに肺底部で大きいが、血流のほうが重力の影響を強く受けるため、換気血流比(V/Q)は肺尖部で高く肺底部で低い。

【AI解説】
【結論】立位で局所肺血流量が最大となるのは肺底部（重力の影響、肺尖部で最小）。
【選択肢の解説】
⭕「肺底部」：正しい。重力により肺動脈圧が高くなるため血流が最大となる。
❌「肺尖部」：誤り。血流は最小である。
❌「上肺野」：誤り。
❌「中肺野」：誤り。
【関連知識】換気も肺底部で大きいが、血流のほうが重力の影響を強く受けるため、換気血流比（V/Q）は肺尖部で高く肺底部で低い。","[""総論I"", ""呼吸生理"", ""一問一答""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 14, ""image"": ""assets/reference_pages/s1_p014.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=14"", ""highlights"": [{""x"": 0.5035, ""y"": 0.6117, ""w"": 0.3815, ""h"": 0.0212}]}"
qa-035,mcq,総論I 形態・機能・病態生理,総論I 形態・機能・病態生理,立位で換気血流比が大きいのは？,"{""a"": ""肺尖部"", ""b"": ""肺底部"", ""c"": ""中肺野"", ""d"": ""全肺で均一""}","[""a""]","立位で換気血流比(V/Q)が大きいのは肺尖部。

【AI解説】
【結論】立位で換気血流比（V/Q）が大きいのは肺尖部（血流のほうが重力の影響を強く受けるため）。
【選択肢の解説】
⭕「肺尖部」：正しい。肺尖部では血流の減少が換気の減少を上回るためV/Qが大きくなる（死腔様効果）。
❌「肺底部」：誤り。V/Qは小さくなる（シャント様効果）。
❌「中肺野」：誤り。
❌「全肺で均一」：誤り。重力により不均等が生じる。
【関連知識】立位の肺尖部では肺胞気圧が肺動脈圧を上回りうる（West zone 1）。結核が肺尖部に好発するのは、酸素分圧が高く血流・リンパ流が乏しいためである。","[""総論I"", ""呼吸生理"", ""一問一答"", ""語句MCQ化""]",,[],"{""title"": ""総論 I 形態・機能・病態生理"", ""page"": 15, ""image"": ""assets/reference_pages/s1_p015.webp"", ""viewer"": ""reference-viewer.html?doc=s1&page=15"", ""highlights"": [{""x"": 0.1185, ""y"": 0.5242, ""w"": 0.3752, ""h"": 0.0188}]}"
